#r=1, p=24, n=0, i=0
#ptv=[('psuit', 0.0, 1.0, float, 1),('avg_cluster', 1, np.inf, int, 1),('ips', 0, np.inf, int, 3),('d50', 0, np.inf, float, 3),('d99', 0, np.inf, float, 3),('rep', 0, np.inf, float, 3),('allee', 0, np.inf, int, 1),('survivalT', 0, 1, float, 3),('survivalR', 0, 1, float, 3),('K', 1, np.inf, int, 3)]
>point:[0.7875,142.0,0.0,0.0,47.6666666667,1.00555555556,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,142.0,0.0,0.0,47.6666666667,1.00555555556,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,47.6666666667,1.00555555556,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,47.6666666667,1.00555555556,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,47.6666666667,1.00555555556,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,1.00555555556,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,99.4444444444,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,4022.22222222,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.22222222222,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.603333333333,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.103888888889,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.822222222222,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,194444.444444,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,198888.888889,9833.33333333,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,198888.888889,9611.11111111,1458.33333333]
>point:[0.770833333333,145.555555556,0.0,0.0,49.0,0.983333333333,0.0,0.0,101.666666667,0.0,0.0,0.0,0.0,3933.33333333,1.66666666667,0.59,0.101666666667,0.84,0.0,0.0,0.0,198888.888889,9611.11111111,1491.66666667]
